          50 ,          50 ,          20
 -0.17894737E+001 -0.11020408E+001  0.84781911E+001  0.18466590E+001
 -0.17894737E+001 -0.11020408E+001  0.86521274E+001  0.18717267E+001
 -0.17894737E+001 -0.11020408E+001  0.88260637E+001  0.19047984E+001
 -0.17894737E+001 -0.11020408E+001  0.90000000E+001  0.19453861E+001

 -0.17894737E+001 -0.85714286E+000  0.47712125E+000  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.65105756E+000  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.82499386E+000  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.99893016E+000  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.11728665E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.13468028E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.15207391E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.16946754E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.18686117E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.20425480E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.22164843E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.23904206E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.25643569E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.27382932E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.29122295E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.30861658E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.32601021E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.34340384E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.36079747E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.37819110E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.39558473E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.41297836E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.43037199E+001  0.18012677E+001
 -0.17894737E+001 -0.85714286E+000  0.44776562E+001  0.18012678E+001
 -0.17894737E+001 -0.85714286E+000  0.46515925E+001  0.18012678E+001
 -0.17894737E+001 -0.85714286E+000  0.48255288E+001  0.18012680E+001
 -0.17894737E+001 -0.85714286E+000  0.49994651E+001  0.18012683E+001
 -0.17894737E+001 -0.85714286E+000  0.51734014E+001  0.18012688E+001
 -0.17894737E+001 -0.85714286E+000  0.53473377E+001  0.18012698E+001
 -0.17894737E+001 -0.85714286E+000  0.55212740E+001  0.18012716E+001
 -0.17894737E+001 -0.85714286E+000  0.56952103E+001  0.18012748E+001
 -0.17894737E+001 -0.85714286E+000  0.58691466E+001  0.18012806E+001
 -0.17894737E+001 -0.85714286E+000  0.60430829E+001  0.18012913E+001
 -0.17894737E+001 -0.85714286E+000  0.62170192E+001  0.18013107E+001
 -0.17894737E+001 -0.85714286E+000  0.63909555E+001  0.18013462E+001
 -0.17894737E+001 -0.85714286E+000  0.65648918E+001  0.18014108E+001
 -0.17894737E+001 -0.85714286E+000  0.67388281E+001  0.18015285E+001
 -0.17894737E+001 -0.85714286E+000  0.69127644E+001  0.18017426E+001
 -0.17894737E+001 -0.85714286E+000  0.70867007E+001  0.18021316E+001
 -0.17894737E+001 -0.85714286E+000  0.72606370E+001  0.18028362E+001
 -0.17894737E+001 -0.85714286E+000  0.74345733E+001  0.18041053E+001
 -0.17894737E+001 -0.85714286E+000  0.76085096E+001  0.18063695E+001
 -0.17894737E+001 -0.85714286E+000  0.77824459E+001  0.18103427E+001
 -0.17894737E+001 -0.85714286E+000  0.79563822E+001  0.18171273E+001
 -0.17894737E+001 -0.85714286E+000  0.81303185E+001  0.18282348E+001
 -0.17894737E+001 -0.85714286E+000  0.83042548E+001  0.18453759E+001
 -0.17894737E+001 -0.85714286E+000  0.84781911E+001  0.18699582E+001
 -0.17894737E+001 -0.85714286E+000  0.86521274E+001  0.19025439E+001
 -0.17894737E+001 -0.85714286E+000  0.88260637E+001  0.19426988E+001
 -0.17894737E+001 -0.85714286E+000  0.90000000E+001  0.19893296E+001

 -0.17894737E+001 -0.61224490E+000  0.47712125E+000  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.65105756E+000  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.82499386E+000  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.99893016E+000  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.11728665E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.13468028E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.15207391E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.16946754E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.18686117E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.20425480E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.22164843E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.23904206E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.25643569E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.27382932E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.29122295E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.30861658E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.32601021E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.34340384E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.36079747E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.37819110E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.39558473E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.41297836E+001  0.18012677E+001
 -0.17894737E+001 -0.61224490E+000  0.43037199E+001  0.18012678E+001
 -0.17894737E+001 -0.61224490E+000  0.44776562E+001  0.18012678E+001
 -0.17894737E+001 -0.61224490E+000  0.46515925E+001  0.18012680E+001
 -0.17894737E+001 -0.61224490E+000  0.48255288E+001  0.18012683E+001
 -0.17894737E+001 -0.61224490E+000  0.49994651E+001  0.18012688E+001
 -0.17894737E+001 -0.61224490E+000  0.51734014E+001  0.18012697E+001
 -0.17894737E+001 -0.61224490E+000  0.53473377E+001  0.18012714E+001
 -0.17894737E+001 -0.61224490E+000  0.55212740E+001  0.18012745E+001
 -0.17894737E+001 -0.61224490E+000  0.56952103E+001  0.18012801E+001
 -0.17894737E+001 -0.61224490E+000  0.58691466E+001  0.18012904E+001
 -0.17894737E+001 -0.61224490E+000  0.60430829E+001  0.18013092E+001
 -0.17894737E+001 -0.61224490E+000  0.62170192E+001  0.18013433E+001
 -0.17894737E+001 -0.61224490E+000  0.63909555E+001  0.18014056E+001
 -0.17894737E+001 -0.61224490E+000  0.65648918E+001  0.18015190E+001
 -0.17894737E+001 -0.61224490E+000  0.67388281E+001  0.18017255E+001
 -0.17894737E+001 -0.61224490E+000  0.69127644E+001  0.18021005E+001
 -0.17894737E+001 -0.61224490E+000  0.70867007E+001  0.18027799E+001
 -0.17894737E+001 -0.61224490E+000  0.72606370E+001  0.18040043E+001
 -0.17894737E+001 -0.61224490E+000  0.74345733E+001  0.18061904E+001
 -0.17894737E+001 -0.61224490E+000  0.76085096E+001  0.18100313E+001
 -0.17894737E+001 -0.61224490E+000  0.77824459E+001  0.18166037E+001
 -0.17894737E+001 -0.61224490E+000  0.79563822E+001  0.18273968E+001
 -0.17894737E+001 -0.61224490E+000  0.81303185E+001  0.18441211E+001
 -0.17894737E+001 -0.61224490E+000  0.83042548E+001  0.18682202E+001
 -0.17894737E+001 -0.61224490E+000  0.84781911E+001  0.19003181E+001
 -0.17894737E+001 -0.61224490E+000  0.86521274E+001  0.19400359E+001
 -0.17894737E+001 -0.61224490E+000  0.88260637E+001  0.19863063E+001
 -0.17894737E+001 -0.61224490E+000  0.90000000E+001  0.20378461E+001

 -0.17894737E+001 -0.36734694E+000  0.47712125E+000  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.65105756E+000  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.82499386E+000  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.99893016E+000  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.11728665E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.13468028E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.15207391E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.16946754E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.18686117E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.20425480E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.22164843E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.23904206E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.25643569E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.27382932E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.29122295E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.30861658E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.32601021E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.34340384E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.36079747E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.37819110E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.39558473E+001  0.18012677E+001
 -0.17894737E+001 -0.36734694E+000  0.41297836E+001  0.18012678E+001
 -0.17894737E+001 -0.36734694E+000  0.43037199E+001  0.18012678E+001
 -0.17894737E+001 -0.36734694E+000  0.44776562E+001  0.18012680E+001
 -0.17894737E+001 -0.36734694E+000  0.46515925E+001  0.18012683E+001
 -0.17894737E+001 -0.36734694E+000  0.48255288E+001  0.18012687E+001
 -0.17894737E+001 -0.36734694E+000  0.49994651E+001  0.18012696E+001
 -0.17894737E+001 -0.36734694E+000  0.51734014E+001  0.18012713E+001
 -0.17894737E+001 -0.36734694E+000  0.53473377E+001  0.18012743E+001
 -0.17894737E+001 -0.36734694E+000  0.55212740E+001  0.18012797E+001
 -0.17894737E+001 -0.36734694E+000  0.56952103E+001  0.18012896E+001
 -0.17894737E+001 -0.36734694E+000  0.58691466E+001  0.18013077E+001
 -0.17894737E+001 -0.36734694E+000  0.60430829E+001  0.18013406E+001
 -0.17894737E+001 -0.36734694E+000  0.62170192E+001  0.18014006E+001
 -0.17894737E+001 -0.36734694E+000  0.63909555E+001  0.18015099E+001
 -0.17894737E+001 -0.36734694E+000  0.65648918E+001  0.18017089E+001
 -0.17894737E+001 -0.36734694E+000  0.67388281E+001  0.18020705E+001
 -0.17894737E+001 -0.36734694E+000  0.69127644E+001  0.18027257E+001
 -0.17894737E+001 -0.36734694E+000  0.70867007E+001  0.18039069E+001
 -0.17894737E+001 -0.36734694E+000  0.72606370E+001  0.18060173E+001
 -0.17894737E+001 -0.36734694E+000  0.74345733E+001  0.18097301E+001
 -0.17894737E+001 -0.36734694E+000  0.76085096E+001  0.18160959E+001
 -0.17894737E+001 -0.36734694E+000  0.77824459E+001  0.18265813E+001
 -0.17894737E+001 -0.36734694E+000  0.79563822E+001  0.18428943E+001
 -0.17894737E+001 -0.36734694E+000  0.81303185E+001  0.18665126E+001
 -0.17894737E+001 -0.36734694E+000  0.83042548E+001  0.18981212E+001
 -0.17894737E+001 -0.36734694E+000  0.84781911E+001  0.19373977E+001
 -0.17894737E+001 -0.36734694E+000  0.86521274E+001  0.19833029E+001
 -0.17894737E+001 -0.36734694E+000  0.88260637E+001  0.20345557E+001
 -0.17894737E+001 -0.36734694E+000  0.90000000E+001  0.20899279E+001

 -0.17894737E+001 -0.12244898E+000  0.47712125E+000  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.65105756E+000  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.82499386E+000  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.99893016E+000  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.11728665E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.13468028E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.15207391E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.16946754E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.18686117E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.20425480E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.22164843E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.23904206E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.25643569E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.27382932E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.29122295E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.30861658E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.32601021E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.34340384E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.36079747E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.37819110E+001  0.18012677E+001
 -0.17894737E+001 -0.12244898E+000  0.39558473E+001  0.18012678E+001
 -0.17894737E+001 -0.12244898E+000  0.41297836E+001  0.18012678E+001
 -0.17894737E+001 -0.12244898E+000  0.43037199E+001  0.18012680E+001
 -0.17894737E+001 -0.12244898E+000  0.44776562E+001  0.18012682E+001
 -0.17894737E+001 -0.12244898E+000  0.46515925E+001  0.18012687E+001
 -0.17894737E+001 -0.12244898E+000  0.48255288E+001  0.18012696E+001
 -0.17894737E+001 -0.12244898E+000  0.49994651E+001  0.18012711E+001
 -0.17894737E+001 -0.12244898E+000  0.51734014E+001  0.18012740E+001
 -0.17894737E+001 -0.12244898E+000  0.53473377E+001  0.18012793E+001
 -0.17894737E+001 -0.12244898E+000  0.55212740E+001  0.18012888E+001
 -0.17894737E+001 -0.12244898E+000  0.56952103E+001  0.18013062E+001
 -0.17894737E+001 -0.12244898E+000  0.58691466E+001  0.18013380E+001
 -0.17894737E+001 -0.12244898E+000  0.60430829E+001  0.18013958E+001
 -0.17894737E+001 -0.12244898E+000  0.62170192E+001  0.18015012E+001
 -0.17894737E+001 -0.12244898E+000  0.63909555E+001  0.18016930E+001
 -0.17894737E+001 -0.12244898E+000  0.65648918E+001  0.18020416E+001
 -0.17894737E+001 -0.12244898E+000  0.67388281E+001  0.18026734E+001
 -0.17894737E+001 -0.12244898E+000  0.69127644E+001  0.18038129E+001
 -0.17894737E+001 -0.12244898E+000  0.70867007E+001  0.18058502E+001
 -0.17894737E+001 -0.12244898E+000  0.72606370E+001  0.18094388E+001
 -0.17894737E+001 -0.12244898E+000  0.74345733E+001  0.18156035E+001
 -0.17894737E+001 -0.12244898E+000  0.76085096E+001  0.18257877E+001
 -0.17894737E+001 -0.12244898E+000  0.77824459E+001  0.18416953E+001
 -0.17894737E+001 -0.12244898E+000  0.79563822E+001  0.18648354E+001
 -0.17894737E+001 -0.12244898E+000  0.81303185E+001  0.18959534E+001
 -0.17894737E+001 -0.12244898E+000  0.83042548E+001  0.19347846E+001
 -0.17894737E+001 -0.12244898E+000  0.84781911E+001  0.19803195E+001
 -0.17894737E+001 -0.12244898E+000  0.86521274E+001  0.20312808E+001
 -0.17894737E+001 -0.12244898E+000  0.88260637E+001  0.20864337E+001
 -0.17894737E+001 -0.12244898E+000  0.90000000E+001  0.21446349E+001

 -0.17894737E+001  0.12244898E+000  0.47712125E+000  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.65105756E+000  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.82499386E+000  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.99893016E+000  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.11728665E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.13468028E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.15207391E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.16946754E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.18686117E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.20425480E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.22164843E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.23904206E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.25643569E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.27382932E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.29122295E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.30861658E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.32601021E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.34340384E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.36079747E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.37819110E+001  0.18012677E+001
 -0.17894737E+001  0.12244898E+000  0.39558473E+001  0.18012678E+001
 -0.17894737E+001  0.12244898E+000  0.41297836E+001  0.18012680E+001
 -0.17894737E+001  0.12244898E+000  0.43037199E+001  0.18012682E+001
 -0.17894737E+001  0.12244898E+000  0.44776562E+001  0.18012687E+001
 -0.17894737E+001  0.12244898E+000  0.46515925E+001  0.18012695E+001
 -0.17894737E+001  0.12244898E+000  0.48255288E+001  0.18012710E+001
 -0.17894737E+001  0.12244898E+000  0.49994651E+001  0.18012738E+001
 -0.17894737E+001  0.12244898E+000  0.51734014E+001  0.18012788E+001
 -0.17894737E+001  0.12244898E+000  0.53473377E+001  0.18012880E+001
 -0.17894737E+001  0.12244898E+000  0.55212740E+001  0.18013048E+001
 -0.17894737E+001  0.12244898E+000  0.56952103E+001  0.18013354E+001
 -0.17894737E+001  0.12244898E+000  0.58691466E+001  0.18013912E+001
 -0.17894737E+001  0.12244898E+000  0.60430829E+001  0.18014927E+001
 -0.17894737E+001  0.12244898E+000  0.62170192E+001  0.18016776E+001
 -0.17894737E+001  0.12244898E+000  0.63909555E+001  0.18020137E+001
 -0.17894737E+001  0.12244898E+000  0.65648918E+001  0.18026229E+001
 -0.17894737E+001  0.12244898E+000  0.67388281E+001  0.18037222E+001
 -0.17894737E+001  0.12244898E+000  0.69127644E+001  0.18056889E+001
 -0.17894737E+001  0.12244898E+000  0.70867007E+001  0.18091570E+001
 -0.17894737E+001  0.12244898E+000  0.72606370E+001  0.18151262E+001
 -0.17894737E+001  0.12244898E+000  0.74345733E+001  0.18250156E+001
 -0.17894737E+001  0.12244898E+000  0.76085096E+001  0.18405237E+001
 -0.17894737E+001  0.12244898E+000  0.77824459E+001  0.18631886E+001
 -0.17894737E+001  0.12244898E+000  0.79563822E+001  0.18938149E+001
 -0.17894737E+001  0.12244898E+000  0.81303185E+001  0.19321967E+001
 -0.17894737E+001  0.12244898E+000  0.83042548E+001  0.19773565E+001
 -0.17894737E+001  0.12244898E+000  0.84781911E+001  0.20280216E+001
 -0.17894737E+001  0.12244898E+000  0.86521274E+001  0.20829508E+001
 -0.17894737E+001  0.12244898E+000  0.88260637E+001  0.21409974E+001
 -0.17894737E+001  0.12244898E+000  0.90000000E+001  0.22010260E+001

 -0.17894737E+001  0.36734694E+000  0.47712125E+000  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.65105756E+000  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.82499386E+000  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.99893016E+000  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.11728665E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.13468028E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.15207391E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.16946754E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.18686117E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.20425480E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.22164843E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.23904206E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.25643569E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.27382932E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.29122295E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.30861658E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.32601021E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.34340384E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.36079747E+001  0.18012677E+001
 -0.17894737E+001  0.36734694E+000  0.37819110E+001  0.18012678E+001
 -0.17894737E+001  0.36734694E+000  0.39558473E+001  0.18012679E+001
 -0.17894737E+001  0.36734694E+000  0.41297836E+001  0.18012682E+001
 -0.17894737E+001  0.36734694E+000  0.43037199E+001  0.18012686E+001
 -0.17894737E+001  0.36734694E+000  0.44776562E+001  0.18012694E+001
 -0.17894737E+001  0.36734694E+000  0.46515925E+001  0.18012709E+001
 -0.17894737E+001  0.36734694E+000  0.48255288E+001  0.18012736E+001
 -0.17894737E+001  0.36734694E+000  0.49994651E+001  0.18012784E+001
 -0.17894737E+001  0.36734694E+000  0.51734014E+001  0.18012873E+001
 -0.17894737E+001  0.36734694E+000  0.53473377E+001  0.18013035E+001
 -0.17894737E+001  0.36734694E+000  0.55212740E+001  0.18013330E+001
 -0.17894737E+001  0.36734694E+000  0.56952103E+001  0.18013867E+001
 -0.17894737E+001  0.36734694E+000  0.58691466E+001  0.18014846E+001
 -0.17894737E+001  0.36734694E+000  0.60430829E+001  0.18016628E+001
 -0.17894737E+001  0.36734694E+000  0.62170192E+001  0.18019868E+001
 -0.17894737E+001  0.36734694E+000  0.63909555E+001  0.18025743E+001
 -0.17894737E+001  0.36734694E+000  0.65648918E+001  0.18036346E+001
 -0.17894737E+001  0.36734694E+000  0.67388281E+001  0.18055330E+001
 -0.17894737E+001  0.36734694E+000  0.69127644E+001  0.18088844E+001
 -0.17894737E+001  0.36734694E+000  0.70867007E+001  0.18146635E+001
 -0.17894737E+001  0.36734694E+000  0.72606370E+001  0.18242648E+001
 -0.17894737E+001  0.36734694E+000  0.74345733E+001  0.18393793E+001
 -0.17894737E+001  0.36734694E+000  0.76085096E+001  0.18615721E+001
 -0.17894737E+001  0.36734694E+000  0.77824459E+001  0.18917058E+001
 -0.17894737E+001  0.36734694E+000  0.79563822E+001  0.19296345E+001
 -0.17894737E+001  0.36734694E+000  0.81303185E+001  0.19744143E+001
 -0.17894737E+001  0.36734694E+000  0.83042548E+001  0.20247784E+001
 -0.17894737E+001  0.36734694E+000  0.84781911E+001  0.20794797E+001
 -0.17894737E+001  0.36734694E+000  0.86521274E+001  0.21373674E+001
 -0.17894737E+001  0.36734694E+000  0.88260637E+001  0.21973080E+001
 -0.17894737E+001  0.36734694E+000  0.90000000E+001  0.22581242E+001

 -0.17894737E+001  0.61224490E+000  0.47712125E+000  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.65105756E+000  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.82499386E+000  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.99893016E+000  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.11728665E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.13468028E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.15207391E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.16946754E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.18686117E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.20425480E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.22164843E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.23904206E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.25643569E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.27382932E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.29122295E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.30861658E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.32601021E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.34340384E+001  0.18012677E+001
 -0.17894737E+001  0.61224490E+000  0.36079747E+001  0.18012678E+001
 -0.17894737E+001  0.61224490E+000  0.37819110E+001  0.18012679E+001
 -0.17894737E+001  0.61224490E+000  0.39558473E+001  0.18012682E+001
 -0.17894737E+001  0.61224490E+000  0.41297836E+001  0.18012686E+001
 -0.17894737E+001  0.61224490E+000  0.43037199E+001  0.18012694E+001
 -0.17894737E+001  0.61224490E+000  0.44776562E+001  0.18012708E+001
 -0.17894737E+001  0.61224490E+000  0.46515925E+001  0.18012733E+001
 -0.17894737E+001  0.61224490E+000  0.48255288E+001  0.18012780E+001
 -0.17894737E+001  0.61224490E+000  0.49994651E+001  0.18012866E+001
 -0.17894737E+001  0.61224490E+000  0.51734014E+001  0.18013022E+001
 -0.17894737E+001  0.61224490E+000  0.53473377E+001  0.18013306E+001
 -0.17894737E+001  0.61224490E+000  0.55212740E+001  0.18013824E+001
 -0.17894737E+001  0.61224490E+000  0.56952103E+001  0.18014768E+001
 -0.17894737E+001  0.61224490E+000  0.58691466E+001  0.18016486E+001
 -0.17894737E+001  0.61224490E+000  0.60430829E+001  0.18019609E+001
 -0.17894737E+001  0.61224490E+000  0.62170192E+001  0.18025274E+001
 -0.17894737E+001  0.61224490E+000  0.63909555E+001  0.18035501E+001
 -0.17894737E+001  0.61224490E+000  0.65648918E+001  0.18053825E+001
 -0.17894737E+001  0.61224490E+000  0.67388281E+001  0.18086209E+001
 -0.17894737E+001  0.61224490E+000  0.69127644E+001  0.18142150E+001
 -0.17894737E+001  0.61224490E+000  0.70867007E+001  0.18235348E+001
 -0.17894737E+001  0.61224490E+000  0.72606370E+001  0.18382618E+001
 -0.17894737E+001  0.61224490E+000  0.74345733E+001  0.18599858E+001
 -0.17894737E+001  0.61224490E+000  0.76085096E+001  0.18896263E+001
 -0.17894737E+001  0.61224490E+000  0.77824459E+001  0.19270981E+001
 -0.17894737E+001  0.61224490E+000  0.79563822E+001  0.19714930E+001
 -0.17894737E+001  0.61224490E+000  0.81303185E+001  0.20215515E+001
 -0.17894737E+001  0.61224490E+000  0.83042548E+001  0.20760206E+001
 -0.17894737E+001  0.61224490E+000  0.84781911E+001  0.21337451E+001
 -0.17894737E+001  0.61224490E+000  0.86521274E+001  0.21935932E+001
 -0.17894737E+001  0.61224490E+000  0.88260637E+001  0.22543900E+001
 -0.17894737E+001  0.61224490E+000  0.90000000E+001  0.23149772E+001

 -0.17894737E+001  0.85714286E+000  0.47712125E+000  0.18012677E+001
 -0.17894737E+001  0.85714286E+000  0.65105756E+000  0.18012677E+001
 -0.17894737E+001  0.85714286E+000  0.82499386E+000  0.18012677E+001
 -0.17894737E+001  0.85714286E+000  0.99893016E+000  0.18012677E+001
 -0.17894737E+001  0.85714286E+000  0.11728665E+001  0.18012677E+001
 -0.17894737E+001  0.85714286E+000  0.13468028E+001  0.18012677E+001
 -0.17894737E+001  0.85714286E+000  0.15207391E+001  0.18012677E+001
 -0.17894737E+001  0.85714286E+000  0.16946754E+001  0.18012677E+001
