#table for dust H2 formation
#dust/gas mass ratio = 0.009
#metallicity Z = 1
#redshift = 3
#ngas = 1d-6, 1d6 cm-3
#Tgas = 10,1e8 K
#power-law exponent = -3.5
#dust size = 5d-7, 2.5d-5 cm
#dust type = C
#dust bins = 20
#radiation energy = 2d-3, 1.2d3 eV
#radiation bins = 100
#flux: HM2012
#columns: ngas (cm-3), Tgas (K), H2 (1/s)

          30 ,          30
 -0.62068966E+000  0.72758621E+001 -0.23753336E+002
 -0.62068966E+000  0.75172414E+001 -0.24131489E+002
 -0.62068966E+000  0.77586207E+001 -0.24510014E+002
 -0.62068966E+000  0.80000000E+001 -0.24888889E+002
 
 -0.20689655E+000  0.10000000E+001 -0.16701986E+002
 -0.20689655E+000  0.12413793E+001 -0.16607572E+002
 -0.20689655E+000  0.14827586E+001 -0.16525176E+002
 -0.20689655E+000  0.17241379E+001 -0.16495317E+002
 -0.20689655E+000  0.19655172E+001 -0.16486975E+002
 -0.20689655E+000  0.22068966E+001 -0.16466199E+002
 -0.20689655E+000  0.24482759E+001 -0.16497861E+002
 -0.20689655E+000  0.26896552E+001 -0.16607968E+002
 -0.20689655E+000  0.29310345E+001 -0.16806865E+002
 -0.20689655E+000  0.31724138E+001 -0.17080564E+002
 -0.20689655E+000  0.34137931E+001 -0.17402755E+002
 -0.20689655E+000  0.36551724E+001 -0.17751179E+002
 -0.20689655E+000  0.38965517E+001 -0.18112481E+002
 -0.20689655E+000  0.41379310E+001 -0.18479937E+002
 -0.20689655E+000  0.43793103E+001 -0.18850442E+002
 -0.20689655E+000  0.46206897E+001 -0.19222603E+002
 -0.20689655E+000  0.48620690E+001 -0.19595797E+002
 -0.20689655E+000  0.51034483E+001 -0.19969737E+002
 -0.20689655E+000  0.53448276E+001 -0.20344286E+002
 -0.20689655E+000  0.55862069E+001 -0.20719375E+002
 -0.20689655E+000  0.58275862E+001 -0.21094965E+002
 -0.20689655E+000  0.60689655E+001 -0.21471033E+002
 -0.20689655E+000  0.63103448E+001 -0.21847561E+002
 -0.20689655E+000  0.65517241E+001 -0.22224534E+002
 -0.20689655E+000  0.67931034E+001 -0.22601936E+002
 -0.20689655E+000  0.70344828E+001 -0.22979750E+002
 -0.20689655E+000  0.72758621E+001 -0.23357956E+002
 -0.20689655E+000  0.75172414E+001 -0.23736533E+002
 -0.20689655E+000  0.77586207E+001 -0.24115455E+002
 -0.20689655E+000  0.80000000E+001 -0.24494693E+002
 
  0.20689655E+000  0.10000000E+001 -0.16288192E+002
  0.20689655E+000  0.12413793E+001 -0.16193779E+002
  0.20689655E+000  0.14827586E+001 -0.16111383E+002
  0.20689655E+000  0.17241379E+001 -0.16081533E+002
  0.20689655E+000  0.19655172E+001 -0.16080587E+002
  0.20689655E+000  0.22068966E+001 -0.16060874E+002
  0.20689655E+000  0.24482759E+001 -0.16093031E+002
  0.20689655E+000  0.26896552E+001 -0.16203547E+002
  0.20689655E+000  0.29310345E+001 -0.16402875E+002
  0.20689655E+000  0.31724138E+001 -0.16677049E+002
  0.20689655E+000  0.34137931E+001 -0.16999742E+002
  0.20689655E+000  0.36551724E+001 -0.17348681E+002
  0.20689655E+000  0.38965517E+001 -0.17710505E+002
  0.20689655E+000  0.41379310E+001 -0.18078489E+002
  0.20689655E+000  0.43793103E+001 -0.18449525E+002
  0.20689655E+000  0.46206897E+001 -0.18822221E+002
  0.20689655E+000  0.48620690E+001 -0.19195951E+002
  0.20689655E+000  0.51034483E+001 -0.19570427E+002
  0.20689655E+000  0.53448276E+001 -0.19945509E+002
  0.20689655E+000  0.55862069E+001 -0.20321126E+002
  0.20689655E+000  0.58275862E+001 -0.20697237E+002
  0.20689655E+000  0.60689655E+001 -0.21073817E+002
  0.20689655E+000  0.63103448E+001 -0.21450845E+002
  0.20689655E+000  0.65517241E+001 -0.21828303E+002
  0.20689655E+000  0.67931034E+001 -0.22206172E+002
  0.20689655E+000  0.70344828E+001 -0.22584432E+002
  0.20689655E+000  0.72758621E+001 -0.22963059E+002
  0.20689655E+000  0.75172414E+001 -0.23342027E+002
  0.20689655E+000  0.77586207E+001 -0.23721308E+002
  0.20689655E+000  0.80000000E+001 -0.24100865E+002
 
  0.62068966E+000  0.10000000E+001 -0.15874399E+002
  0.62068966E+000  0.12413793E+001 -0.15779986E+002
  0.62068966E+000  0.14827586E+001 -0.15697589E+002
  0.62068966E+000  0.17241379E+001 -0.15667743E+002
  0.62068966E+000  0.19655172E+001 -0.15674533E+002
  0.62068966E+000  0.22068966E+001 -0.15656037E+002
  0.62068966E+000  0.24482759E+001 -0.15688725E+002
  0.62068966E+000  0.26896552E+001 -0.15799667E+002
  0.62068966E+000  0.29310345E+001 -0.15999440E+002
  0.62068966E+000  0.31724138E+001 -0.16274101E+002
  0.62068966E+000  0.34137931E+001 -0.16597307E+002
  0.62068966E+000  0.36551724E+001 -0.16946771E+002
  0.62068966E+000  0.38965517E+001 -0.17309127E+002
  0.62068966E+000  0.41379310E+001 -0.17677645E+002
  0.62068966E+000  0.43793103E+001 -0.18049218E+002
  0.62068966E+000  0.46206897E+001 -0.18422450E+002
  0.62068966E+000  0.48620690E+001 -0.18796716E+002
  0.62068966E+000  0.51034483E+001 -0.19171724E+002
  0.62068966E+000  0.53448276E+001 -0.19547334E+002
  0.62068966E+000  0.55862069E+001 -0.19923471E+002
  0.62068966E+000  0.58275862E+001 -0.20300094E+002
  0.62068966E+000  0.60689655E+001 -0.20677172E+002
  0.62068966E+000  0.63103448E+001 -0.21054683E+002
  0.62068966E+000  0.65517241E+001 -0.21432605E+002
  0.62068966E+000  0.67931034E+001 -0.21810916E+002
  0.62068966E+000  0.70344828E+001 -0.22189592E+002
  0.62068966E+000  0.72758621E+001 -0.22568607E+002
  0.62068966E+000  0.75172414E+001 -0.22947928E+002
  0.62068966E+000  0.77586207E+001 -0.23327522E+002
  0.62068966E+000  0.80000000E+001 -0.23707347E+002
 
  0.10344828E+001  0.10000000E+001 -0.15460606E+002
  0.10344828E+001  0.12413793E+001 -0.15366192E+002
  0.10344828E+001  0.14827586E+001 -0.15283796E+002
  0.10344828E+001  0.17241379E+001 -0.15253952E+002
  0.10344828E+001  0.19655172E+001 -0.15268793E+002
  0.10344828E+001  0.22068966E+001 -0.15251699E+002
  0.10344828E+001  0.24482759E+001 -0.15284957E+002
  0.10344828E+001  0.26896552E+001 -0.15396342E+002
  0.10344828E+001  0.29310345E+001 -0.15596573E+002
  0.10344828E+001  0.31724138E+001 -0.15871732E+002
  0.10344828E+001  0.34137931E+001 -0.16195462E+002
  0.10344828E+001  0.36551724E+001 -0.16545460E+002
  0.10344828E+001  0.38965517E+001 -0.16908353E+002
  0.10344828E+001  0.41379310E+001 -0.17277411E+002
  0.10344828E+001  0.43793103E+001 -0.17649521E+002
  0.10344828E+001  0.46206897E+001 -0.18023290E+002
  0.10344828E+001  0.48620690E+001 -0.18398089E+002
  0.10344828E+001  0.51034483E+001 -0.18773624E+002
  0.10344828E+001  0.53448276E+001 -0.19149753E+002
  0.10344828E+001  0.55862069E+001 -0.19526400E+002
  0.10344828E+001  0.58275862E+001 -0.19903518E+002
  0.10344828E+001  0.60689655E+001 -0.20281076E+002
  0.10344828E+001  0.63103448E+001 -0.20659049E+002
  0.10344828E+001  0.65517241E+001 -0.21037410E+002
  0.10344828E+001  0.67931034E+001 -0.21416134E+002
  0.10344828E+001  0.70344828E+001 -0.21795193E+002
  0.10344828E+001  0.72758621E+001 -0.22174555E+002
  0.10344828E+001  0.75172414E+001 -0.22554184E+002
  0.10344828E+001  0.77586207E+001 -0.22934038E+002
  0.10344828E+001  0.80000000E+001 -0.23314070E+002
 
  0.14482759E+001  0.10000000E+001 -0.15046813E+002
  0.14482759E+001  0.12413793E+001 -0.14952399E+002
  0.14482759E+001  0.14827586E+001 -0.14870003E+002
  0.14482759E+001  0.17241379E+001 -0.14840159E+002
  0.14482759E+001  0.19655172E+001 -0.14863335E+002
  0.14482759E+001  0.22068966E+001 -0.14847873E+002
  0.14482759E+001  0.24482759E+001 -0.14881743E+002
  0.14482759E+001  0.26896552E+001 -0.14993588E+002
  0.14482759E+001  0.29310345E+001 -0.15194287E+002
  0.14482759E+001  0.31724138E+001 -0.15469953E+002
  0.14482759E+001  0.34137931E+001 -0.15794215E+002
  0.14482759E+001  0.36551724E+001 -0.16144754E+002
  0.14482759E+001  0.38965517E+001 -0.16508188E+002
  0.14482759E+001  0.41379310E+001 -0.16877786E+002
  0.14482759E+001  0.43793103E+001 -0.17250434E+002
  0.14482759E+001  0.46206897E+001 -0.17624737E+002
  0.14482759E+001  0.48620690E+001 -0.18000062E+002
  0.14482759E+001  0.51034483E+001 -0.18376116E+002
  0.14482759E+001  0.53448276E+001 -0.18752753E+002
  0.14482759E+001  0.55862069E+001 -0.19129893E+002
  0.14482759E+001  0.58275862E+001 -0.19507490E+002
  0.14482759E+001  0.60689655E+001 -0.19885506E+002
  0.14482759E+001  0.63103448E+001 -0.20263914E+002
  0.14482759E+001  0.65517241E+001 -0.20642684E+002
  0.14482759E+001  0.67931034E+001 -0.21021786E+002
  0.14482759E+001  0.70344828E+001 -0.21401187E+002
  0.14482759E+001  0.72758621E+001 -0.21780851E+002
  0.14482759E+001  0.75172414E+001 -0.22160733E+002
  0.14482759E+001  0.77586207E+001 -0.22540786E+002
  0.14482759E+001  0.80000000E+001 -0.22920953E+002
 
  0.18620690E+001  0.10000000E+001 -0.14633020E+002
  0.18620690E+001  0.12413793E+001 -0.14538606E+002
  0.18620690E+001  0.14827586E+001 -0.14456210E+002
  0.18620690E+001  0.17241379E+001 -0.14426366E+002
  0.18620690E+001  0.19655172E+001 -0.14458108E+002
  0.18620690E+001  0.22068966E+001 -0.14444567E+002
  0.18620690E+001  0.24482759E+001 -0.14479095E+002
  0.18620690E+001  0.26896552E+001 -0.14591415E+002
  0.18620690E+001  0.29310345E+001 -0.14792590E+002
  0.18620690E+001  0.31724138E+001 -0.15068772E+002
  0.18620690E+001  0.34137931E+001 -0.15393572E+002
  0.18620690E+001  0.36551724E+001 -0.15744655E+002
  0.18620690E+001  0.38965517E+001 -0.16108634E+002
  0.18620690E+001  0.41379310E+001 -0.16478771E+002
  0.18620690E+001  0.43793103E+001 -0.16851954E+002
  0.18620690E+001  0.46206897E+001 -0.17226783E+002
  0.18620690E+001  0.48620690E+001 -0.17602626E+002
  0.18620690E+001  0.51034483E+001 -0.17979186E+002
  0.18620690E+001  0.53448276E+001 -0.18356316E+002
  0.18620690E+001  0.55862069E+001 -0.18733932E+002
  0.18620690E+001  0.58275862E+001 -0.19111983E+002
  0.18620690E+001  0.60689655E+001 -0.19490432E+002
  0.18620690E+001  0.63103448E+001 -0.19869245E+002
  0.18620690E+001  0.65517241E+001 -0.20248388E+002
  0.18620690E+001  0.67931034E+001 -0.20627827E+002
  0.18620690E+001  0.70344828E+001 -0.21007522E+002
  0.18620690E+001  0.72758621E+001 -0.21387432E+002
  0.18620690E+001  0.75172414E+001 -0.21767504E+002
  0.18620690E+001  0.77586207E+001 -0.22147682E+002
  0.18620690E+001  0.80000000E+001 -0.22527897E+002
 
  0.22758621E+001  0.10000000E+001 -0.14219227E+002
  0.22758621E+001  0.12413793E+001 -0.14124813E+002
  0.22758621E+001  0.14827586E+001 -0.14042417E+002
  0.22758621E+001  0.17241379E+001 -0.14012573E+002
  0.22758621E+001  0.19655172E+001 -0.14053031E+002
  0.22758621E+001  0.22068966E+001 -0.14041788E+002
  0.22758621E+001  0.24482759E+001 -0.14077024E+002
  0.22758621E+001  0.26896552E+001 -0.14189833E+002
  0.22758621E+001  0.29310345E+001 -0.14391492E+002
  0.22758621E+001  0.31724138E+001 -0.14668194E+002
  0.22758621E+001  0.34137931E+001 -0.14993536E+002
  0.22758621E+001  0.36551724E+001 -0.15345166E+002
  0.22758621E+001  0.38965517E+001 -0.15709687E+002
  0.22758621E+001  0.41379310E+001 -0.16080361E+002
  0.22758621E+001  0.43793103E+001 -0.16454071E+002
  0.22758621E+001  0.46206897E+001 -0.16829418E+002
  0.22758621E+001  0.48620690E+001 -0.17205766E+002
  0.22758621E+001  0.51034483E+001 -0.17582817E+002
  0.22758621E+001  0.53448276E+001 -0.17960420E+002
  0.22758621E+001  0.55862069E+001 -0.18338488E+002
  0.22758621E+001  0.58275862E+001 -0.18716968E+002
  0.22758621E+001  0.60689655E+001 -0.19095818E+002
  0.22758621E+001  0.63103448E+001 -0.19474998E+002
  0.22758621E+001  0.65517241E+001 -0.19854473E+002
  0.22758621E+001  0.67931034E+001 -0.20234200E+002
  0.22758621E+001  0.70344828E+001 -0.20614135E+002
  0.22758621E+001  0.72758621E+001 -0.20994225E+002
  0.22758621E+001  0.75172414E+001 -0.21374412E+002
  0.22758621E+001  0.77586207E+001 -0.21754626E+002
  0.22758621E+001  0.80000000E+001 -0.22134786E+002
 
  0.26896552E+001  0.10000000E+001 -0.13805434E+002
  0.26896552E+001  0.12413793E+001 -0.13711020E+002
  0.26896552E+001  0.14827586E+001 -0.13628624E+002
  0.26896552E+001  0.17241379E+001 -0.13598780E+002
  0.26896552E+001  0.19655172E+001 -0.13647987E+002
  0.26896552E+001  0.22068966E+001 -0.13639537E+002
  0.26896552E+001  0.24482759E+001 -0.13675537E+002
  0.26896552E+001  0.26896552E+001 -0.13788850E+002
  0.26896552E+001  0.29310345E+001 -0.13990998E+002
  0.26896552E+001  0.31724138E+001 -0.14268223E+002
  0.26896552E+001  0.34137931E+001 -0.14594109E+002
  0.26896552E+001  0.36551724E+001 -0.14946284E+002
  0.26896552E+001  0.38965517E+001 -0.15311344E+002
  0.26896552E+001  0.41379310E+001 -0.15682547E+002
  0.26896552E+001  0.43793103E+001 -0.16056776E+002
  0.26896552E+001  0.46206897E+001 -0.16432627E+002
  0.26896552E+001  0.48620690E+001 -0.16809465E+002
  0.26896552E+001  0.51034483E+001 -0.17186987E+002
  0.26896552E+001  0.53448276E+001 -0.17565038E+002
  0.26896552E+001  0.55862069E+001 -0.17943532E+002
  0.26896552E+001  0.58275862E+001 -0.18322408E+002
  0.26896552E+001  0.60689655E+001 -0.18701621E+002
  0.26896552E+001  0.63103448E+001 -0.19081127E+002
  0.26896552E+001  0.65517241E+001 -0.19460883E+002
  0.26896552E+001  0.67931034E+001 -0.19840841E+002
  0.26896552E+001  0.70344828E+001 -0.20220949E+002
  0.26896552E+001  0.72758621E+001 -0.20601143E+002
  0.26896552E+001  0.75172414E+001 -0.20981354E+002
  0.26896552E+001  0.77586207E+001 -0.21361499E+002
  0.26896552E+001  0.80000000E+001 -0.21741480E+002
 
  0.31034483E+001  0.10000000E+001 -0.13391641E+002
  0.31034483E+001  0.12413793E+001 -0.13297227E+002
  0.31034483E+001  0.14827586E+001 -0.13214831E+002
  0.31034483E+001  0.17241379E+001 -0.13184987E+002
  0.31034483E+001  0.19655172E+001 -0.13242801E+002
  0.31034483E+001  0.22068966E+001 -0.13237812E+002
  0.31034483E+001  0.24482759E+001 -0.13274640E+002
  0.31034483E+001  0.26896552E+001 -0.13388471E+002
  0.31034483E+001  0.29310345E+001 -0.13591110E+002
  0.31034483E+001  0.31724138E+001 -0.13868858E+002
  0.31034483E+001  0.34137931E+001 -0.14195286E+002
  0.31034483E+001  0.36551724E+001 -0.14548003E+002
  0.31034483E+001  0.38965517E+001 -0.14913596E+002
  0.31034483E+001  0.41379310E+001 -0.15285319E+002
  0.31034483E+001  0.43793103E+001 -0.15660052E+002
  0.31034483E+001  0.46206897E+001 -0.16036391E+002
  0.31034483E+001  0.48620690E+001 -0.16413698E+002
  0.31034483E+001  0.51034483E+001 -0.16791667E+002
  0.31034483E+001  0.53448276E+001 -0.17170140E+002
  0.31034483E+001  0.55862069E+001 -0.17549026E+002
  0.31034483E+001  0.58275862E+001 -0.17928261E+002
  0.31034483E+001  0.60689655E+001 -0.18307793E+002
  0.31034483E+001  0.63103448E+001 -0.18687574E+002
  0.31034483E+001  0.65517241E+001 -0.19067553E+002
  0.31034483E+001  0.67931034E+001 -0.19447675E+002
  0.31034483E+001  0.70344828E+001 -0.19827875E+002
  0.31034483E+001  0.72758621E+001 -0.20208082E+002
  0.31034483E+001  0.75172414E+001 -0.20588209E+002
  0.31034483E+001  0.77586207E+001 -0.20968157E+002
  0.31034483E+001  0.80000000E+001 -0.21347812E+002
 
  0.35172414E+001  0.10000000E+001 -0.12977848E+002
  0.35172414E+001  0.12413793E+001 -0.12883434E+002
  0.35172414E+001  0.14827586E+001 -0.12801038E+002
  0.35172414E+001  0.17241379E+001 -0.12771194E+002
  0.35172414E+001  0.19655172E+001 -0.12837213E+002
  0.35172414E+001  0.22068966E+001 -0.12836608E+002
  0.35172414E+001  0.24482759E+001 -0.12874337E+002
  0.35172414E+001  0.26896552E+001 -0.12988698E+002
  0.35172414E+001  0.29310345E+001 -0.13191828E+002
  0.35172414E+001  0.31724138E+001 -0.13470097E+002
  0.35172414E+001  0.34137931E+001 -0.13797063E+002
  0.35172414E+001  0.36551724E+001 -0.14150315E+002
  0.35172414E+001  0.38965517E+001 -0.14516430E+002
  0.35172414E+001  0.41379310E+001 -0.14888659E+002
  0.35172414E+001  0.43793103E+001 -0.15263880E+002
  0.35172414E+001  0.46206897E+001 -0.15640687E+002
  0.35172414E+001  0.48620690E+001 -0.16018438E+002
  0.35172414E+001  0.51034483E+001 -0.16396825E+002
  0.35172414E+001  0.53448276E+001 -0.16775687E+002
  0.35172414E+001  0.55862069E+001 -0.17154926E+002
  0.35172414E+001  0.58275862E+001 -0.17534474E+002
  0.35172414E+001  0.60689655E+001 -0.17914275E+002
  0.35172414E+001  0.63103448E+001 -0.18294271E+002
  0.35172414E+001  0.65517241E+001 -0.18674404E+002
  0.35172414E+001  0.67931034E+001 -0.19054608E+002
  0.35172414E+001  0.70344828E+001 -0.19434808E+002
  0.35172414E+001  0.72758621E+001 -0.19814915E+002
  0.35172414E+001  0.75172414E+001 -0.20194829E+002
  0.35172414E+001  0.77586207E+001 -0.20574432E+002
  0.35172414E+001  0.80000000E+001 -0.20953590E+002
 
  0.39310345E+001  0.10000000E+001 -0.12564054E+002
  0.39310345E+001  0.12413793E+001 -0.12469641E+002
  0.39310345E+001  0.14827586E+001 -0.12387245E+002
  0.39310345E+001  0.17241379E+001 -0.12357401E+002
  0.39310345E+001  0.19655172E+001 -0.12430876E+002
  0.39310345E+001  0.22068966E+001 -0.12435909E+002
  0.39310345E+001  0.24482759E+001 -0.12474626E+002
  0.39310345E+001  0.26896552E+001 -0.12589531E+002
  0.39310345E+001  0.29310345E+001 -0.12793148E+002
  0.39310345E+001  0.31724138E+001 -0.13071932E+002
  0.39310345E+001  0.34137931E+001 -0.13399429E+002
  0.39310345E+001  0.36551724E+001 -0.13753206E+002
  0.39310345E+001  0.38965517E+001 -0.14119830E+002
  0.39310345E+001  0.41379310E+001 -0.14492549E+002
  0.39310345E+001  0.43793103E+001 -0.14868237E+002
  0.39310345E+001  0.46206897E+001 -0.15245486E+002
  0.39310345E+001  0.48620690E+001 -0.15623653E+002
  0.39310345E+001  0.51034483E+001 -0.16002423E+002
  0.39310345E+001  0.53448276E+001 -0.16381633E+002
  0.39310345E+001  0.55862069E+001 -0.16761180E+002
  0.39310345E+001  0.58275862E+001 -0.17140990E+002
  0.39310345E+001  0.60689655E+001 -0.17520998E+002
  0.39310345E+001  0.63103448E+001 -0.17901139E+002
  0.39310345E+001  0.65517241E+001 -0.18281343E+002
  0.39310345E+001  0.67931034E+001 -0.18661533E+002
  0.39310345E+001  0.70344828E+001 -0.19041618E+002
  0.39310345E+001  0.72758621E+001 -0.19421494E+002
  0.39310345E+001  0.75172414E+001 -0.19801042E+002
  0.39310345E+001  0.77586207E+001 -0.20180125E+002
  0.39310345E+001  0.80000000E+001 -0.20558597E+002
 
  0.43448276E+001  0.10000000E+001 -0.12150261E+002
  0.43448276E+001  0.12413793E+001 -0.12055848E+002
  0.43448276E+001  0.14827586E+001 -0.11973452E+002
  0.43448276E+001  0.17241379E+001 -0.11943608E+002
  0.43448276E+001  0.19655172E+001 -0.12023383E+002
  0.43448276E+001  0.22068966E+001 -0.12035694E+002
  0.43448276E+001  0.24482759E+001 -0.12075504E+002
  0.43448276E+001  0.26896552E+001 -0.12190963E+002
  0.43448276E+001  0.29310345E+001 -0.12395064E+002
  0.43448276E+001  0.31724138E+001 -0.12674354E+002
  0.43448276E+001  0.34137931E+001 -0.13002371E+002
  0.43448276E+001  0.36551724E+001 -0.13356659E+002
  0.43448276E+001  0.38965517E+001 -0.13723775E+002
  0.43448276E+001  0.41379310E+001 -0.14096962E+002
  0.43448276E+001  0.43793103E+001 -0.14473092E+002
  0.43448276E+001  0.46206897E+001 -0.14850754E+002
  0.43448276E+001  0.48620690E+001 -0.15229301E+002
  0.43448276E+001  0.51034483E+001 -0.15608415E+002
  0.43448276E+001  0.53448276E+001 -0.15987927E+002
  0.43448276E+001  0.55862069E+001 -0.16367729E+002
  0.43448276E+001  0.58275862E+001 -0.16747737E+002
  0.43448276E+001  0.60689655E+001 -0.17127880E+002
  0.43448276E+001  0.63103448E+001 -0.17508081E+002
  0.43448276E+001  0.65517241E+001 -0.17888258E+002
  0.43448276E+001  0.67931034E+001 -0.18268318E+002
  0.43448276E+001  0.70344828E+001 -0.18648154E+002
  0.43448276E+001  0.72758621E+001 -0.19027643E+002
  0.43448276E+001  0.75172414E+001 -0.19406648E+002
  0.43448276E+001  0.77586207E+001 -0.19785019E+002
  0.43448276E+001  0.80000000E+001 -0.20162604E+002
 
  0.47586207E+001  0.10000000E+001 -0.11736468E+002
  0.47586207E+001  0.12413793E+001 -0.11642055E+002
  0.47586207E+001  0.14827586E+001 -0.11559658E+002
  0.47586207E+001  0.17241379E+001 -0.11529815E+002
  0.47586207E+001  0.19655172E+001 -0.11614424E+002
  0.47586207E+001  0.22068966E+001 -0.11635931E+002
  0.47586207E+001  0.24482759E+001 -0.11676961E+002
  0.47586207E+001  0.26896552E+001 -0.11792989E+002
  0.47586207E+001  0.29310345E+001 -0.11997564E+002
  0.47586207E+001  0.31724138E+001 -0.12277348E+002
  0.47586207E+001  0.34137931E+001 -0.12605871E+002
  0.47586207E+001  0.36551724E+001 -0.12960653E+002
  0.47586207E+001  0.38965517E+001 -0.13328240E+002
  0.47586207E+001  0.41379310E+001 -0.13701869E+002
  0.47586207E+001  0.43793103E+001 -0.14078411E+002
  0.47586207E+001  0.46206897E+001 -0.14456451E+002
  0.47586207E+001  0.48620690E+001 -0.14835337E+002
  0.47586207E+001  0.51034483E+001 -0.15214748E+002
  0.47586207E+001  0.53448276E+001 -0.15594507E+002
  0.47586207E+001  0.55862069E+001 -0.15974499E+002
  0.47586207E+001  0.58275862E+001 -0.16354633E+002
  0.47586207E+001  0.60689655E+001 -0.16734824E+002
  0.47586207E+001  0.63103448E+001 -0.17114984E+002
  0.47586207E+001  0.65517241E+001 -0.17495015E+002
  0.47586207E+001  0.67931034E+001 -0.17874807E+002
  0.47586207E+001  0.70344828E+001 -0.18254235E+002
  0.47586207E+001  0.72758621E+001 -0.18633158E+002
  0.47586207E+001  0.75172414E+001 -0.19011426E+002
  0.47586207E+001  0.77586207E+001 -0.19388886E+002
  0.47586207E+001  0.80000000E+001 -0.19765395E+002
 
  0.51724138E+001  0.10000000E+001 -0.11322675E+002
  0.51724138E+001  0.12413793E+001 -0.11228261E+002
  0.51724138E+001  0.14827586E+001 -0.11145865E+002
  0.51724138E+001  0.17241379E+001 -0.11116022E+002
  0.51724138E+001  0.19655172E+001 -0.11203954E+002
  0.51724138E+001  0.22068966E+001 -0.11236575E+002
  0.51724138E+001  0.24482759E+001 -0.11278984E+002
  0.51724138E+001  0.26896552E+001 -0.11395596E+002
  0.51724138E+001  0.29310345E+001 -0.11600634E+002
  0.51724138E+001  0.31724138E+001 -0.11880896E+002
  0.51724138E+001  0.34137931E+001 -0.12209906E+002
  0.51724138E+001  0.36551724E+001 -0.12565162E+002
  0.51724138E+001  0.38965517E+001 -0.12933194E+002
  0.51724138E+001  0.41379310E+001 -0.13307235E+002
  0.51724138E+001  0.43793103E+001 -0.13684152E+002
  0.51724138E+001  0.46206897E+001 -0.14062528E+002
  0.51724138E+001  0.48620690E+001 -0.14441705E+002
  0.51724138E+001  0.51034483E+001 -0.14821357E+002
  0.51724138E+001  0.53448276E+001 -0.15201298E+002
  0.51724138E+001  0.55862069E+001 -0.15581405E+002
  0.51724138E+001  0.58275862E+001 -0.15961576E+002
  0.51724138E+001  0.60689655E+001 -0.16341712E+002
  0.51724138E+001  0.63103448E+001 -0.16721710E+002
  0.51724138E+001  0.65517241E+001 -0.17101455E+002
  0.51724138E+001  0.67931034E+001 -0.17480817E+002
  0.51724138E+001  0.70344828E+001 -0.17859655E+002
  0.51724138E+001  0.72758621E+001 -0.18237816E+002
  0.51724138E+001  0.75172414E+001 -0.18615149E+002
  0.51724138E+001  0.77586207E+001 -0.18991511E+002
  0.51724138E+001  0.80000000E+001 -0.19366789E+002
 
  0.55862069E+001  0.10000000E+001 -0.10908882E+002
  0.55862069E+001  0.12413793E+001 -0.10814468E+002
  0.55862069E+001  0.14827586E+001 -0.10732072E+002
  0.55862069E+001  0.17241379E+001 -0.10702229E+002
  0.55862069E+001  0.19655172E+001 -0.10792212E+002
  0.55862069E+001  0.22068966E+001 -0.10837560E+002
  0.55862069E+001  0.24482759E+001 -0.10881554E+002
  0.55862069E+001  0.26896552E+001 -0.10998768E+002
  0.55862069E+001  0.29310345E+001 -0.11204254E+002
  0.55862069E+001  0.31724138E+001 -0.11484975E+002
  0.55862069E+001  0.34137931E+001 -0.11814450E+002
  0.55862069E+001  0.36551724E+001 -0.12170153E+002
  0.55862069E+001  0.38965517E+001 -0.12538599E+002
  0.55862069E+001  0.41379310E+001 -0.12913016E+002
  0.55862069E+001  0.43793103E+001 -0.13290267E+002
  0.55862069E+001  0.46206897E+001 -0.13668929E+002
  0.55862069E+001  0.48620690E+001 -0.14048341E+002
  0.55862069E+001  0.51034483E+001 -0.14428167E+002
  0.55862069E+001  0.53448276E+001 -0.14808214E+002
  0.55862069E+001  0.55862069E+001 -0.15188346E+002
  0.55862069E+001  0.58275862E+001 -0.15568448E+002
  0.55862069E+001  0.60689655E+001 -0.15948406E+002
  0.55862069E+001  0.63103448E+001 -0.16328098E+002
  0.55862069E+001  0.65517241E+001 -0.16707391E+002
  0.55862069E+001  0.67931034E+001 -0.17086139E+002
  0.55862069E+001  0.70344828E+001 -0.17464190E+002
  0.55862069E+001  0.72758621E+001 -0.17841392E+002
  0.55862069E+001  0.75172414E+001 -0.18217605E+002
  0.55862069E+001  0.77586207E+001 -0.18592720E+002
  0.55862069E+001  0.80000000E+001 -0.18966665E+002
 
  0.60000000E+001  0.10000000E+001 -0.10495089E+002
  0.60000000E+001  0.12413793E+001 -0.10400675E+002
  0.60000000E+001  0.14827586E+001 -0.10318279E+002
  0.60000000E+001  0.17241379E+001 -0.10288435E+002
  0.60000000E+001  0.19655172E+001 -0.10379562E+002
  0.60000000E+001  0.22068966E+001 -0.10438798E+002
  0.60000000E+001  0.24482759E+001 -0.10484647E+002
  0.60000000E+001  0.26896552E+001 -0.10602484E+002
  0.60000000E+001  0.29310345E+001 -0.10808402E+002
  0.60000000E+001  0.31724138E+001 -0.11089556E+002
  0.60000000E+001  0.34137931E+001 -0.11419470E+002
  0.60000000E+001  0.36551724E+001 -0.11775589E+002
  0.60000000E+001  0.38965517E+001 -0.12144413E+002
  0.60000000E+001  0.41379310E+001 -0.12519163E+002
  0.60000000E+001  0.43793103E+001 -0.12896698E+002
  0.60000000E+001  0.46206897E+001 -0.13275590E+002
  0.60000000E+001  0.48620690E+001 -0.13655168E+002
  0.60000000E+001  0.51034483E+001 -0.14035090E+002
  0.60000000E+001  0.53448276E+001 -0.14415150E+002
