          50 ,          50 ,          20
 -0.20000000E+001 -0.60000000E+001  0.53473377E+001 -0.20101912E+002
 -0.20000000E+001 -0.60000000E+001  0.55212740E+001 -0.20362729E+002
 -0.20000000E+001 -0.60000000E+001  0.56952103E+001 -0.20623576E+002
 -0.20000000E+001 -0.60000000E+001  0.58691466E+001 -0.20884443E+002
 -0.20000000E+001 -0.60000000E+001  0.60430829E+001 -0.21145323E+002
 -0.20000000E+001 -0.60000000E+001  0.62170192E+001 -0.21406211E+002
 -0.20000000E+001 -0.60000000E+001  0.63909555E+001 -0.21667105E+002
 -0.20000000E+001 -0.60000000E+001  0.65648918E+001 -0.21928002E+002
 -0.20000000E+001 -0.60000000E+001  0.67388281E+001 -0.22188902E+002
 -0.20000000E+001 -0.60000000E+001  0.69127644E+001 -0.22449803E+002
 -0.20000000E+001 -0.60000000E+001  0.70867007E+001 -0.22710705E+002
 -0.20000000E+001 -0.60000000E+001  0.72606370E+001 -0.22971608E+002
 -0.20000000E+001 -0.60000000E+001  0.74345733E+001 -0.23232512E+002
 -0.20000000E+001 -0.60000000E+001  0.76085096E+001 -0.23493416E+002
 -0.20000000E+001 -0.60000000E+001  0.77824459E+001 -0.23754320E+002
 -0.20000000E+001 -0.60000000E+001  0.79563822E+001 -0.24015224E+002
 -0.20000000E+001 -0.60000000E+001  0.81303185E+001 -0.24276128E+002
 -0.20000000E+001 -0.60000000E+001  0.83042548E+001 -0.24537033E+002
 -0.20000000E+001 -0.60000000E+001  0.84781911E+001 -0.24797937E+002
 -0.20000000E+001 -0.60000000E+001  0.86521274E+001 -0.25058842E+002
 -0.20000000E+001 -0.60000000E+001  0.88260637E+001 -0.25319746E+002
 -0.20000000E+001 -0.60000000E+001  0.90000000E+001 -0.25580651E+002

 -0.20000000E+001 -0.57551020E+001  0.47712125E+000 -0.17009670E+002
 -0.20000000E+001 -0.57551020E+001  0.65105756E+000 -0.16924985E+002
 -0.20000000E+001 -0.57551020E+001  0.82499386E+000 -0.16841399E+002
 -0.20000000E+001 -0.57551020E+001  0.99893016E+000 -0.16759424E+002
 -0.20000000E+001 -0.57551020E+001  0.11728665E+001 -0.16679798E+002
 -0.20000000E+001 -0.57551020E+001  0.13468028E+001 -0.16603578E+002
 -0.20000000E+001 -0.57551020E+001  0.15207391E+001 -0.16532266E+002
 -0.20000000E+001 -0.57551020E+001  0.16946754E+001 -0.16468016E+002
 -0.20000000E+001 -0.57551020E+001  0.18686117E+001 -0.16413936E+002
 -0.20000000E+001 -0.57551020E+001  0.20425480E+001 -0.16374541E+002
 -0.20000000E+001 -0.57551020E+001  0.22164843E+001 -0.16356252E+002
 -0.20000000E+001 -0.57551020E+001  0.23904206E+001 -0.16367477E+002
 -0.20000000E+001 -0.57551020E+001  0.25643569E+001 -0.16417349E+002
 -0.20000000E+001 -0.57551020E+001  0.27382932E+001 -0.16512526E+002
 -0.20000000E+001 -0.57551020E+001  0.29122295E+001 -0.16653583E+002
 -0.20000000E+001 -0.57551020E+001  0.30861658E+001 -0.16834331E+002
 -0.20000000E+001 -0.57551020E+001  0.32601021E+001 -0.17044870E+002
 -0.20000000E+001 -0.57551020E+001  0.34340384E+001 -0.17275434E+002
 -0.20000000E+001 -0.57551020E+001  0.36079747E+001 -0.17518482E+002
 -0.20000000E+001 -0.57551020E+001  0.37819110E+001 -0.17768961E+002
 -0.20000000E+001 -0.57551020E+001  0.39558473E+001 -0.18023761E+002
 -0.20000000E+001 -0.57551020E+001  0.41297836E+001 -0.18281055E+002
 -0.20000000E+001 -0.57551020E+001  0.43037199E+001 -0.18539794E+002
 -0.20000000E+001 -0.57551020E+001  0.44776562E+001 -0.18799380E+002
 -0.20000000E+001 -0.57551020E+001  0.46515925E+001 -0.19059470E+002
 -0.20000000E+001 -0.57551020E+001  0.48255288E+001 -0.19319864E+002
 -0.20000000E+001 -0.57551020E+001  0.49994651E+001 -0.19580444E+002
 -0.20000000E+001 -0.57551020E+001  0.51734014E+001 -0.19841141E+002
 -0.20000000E+001 -0.57551020E+001  0.53473377E+001 -0.20101912E+002
 -0.20000000E+001 -0.57551020E+001  0.55212740E+001 -0.20362729E+002
 -0.20000000E+001 -0.57551020E+001  0.56952103E+001 -0.20623576E+002
 -0.20000000E+001 -0.57551020E+001  0.58691466E+001 -0.20884443E+002
 -0.20000000E+001 -0.57551020E+001  0.60430829E+001 -0.21145323E+002
 -0.20000000E+001 -0.57551020E+001  0.62170192E+001 -0.21406211E+002
 -0.20000000E+001 -0.57551020E+001  0.63909555E+001 -0.21667105E+002
 -0.20000000E+001 -0.57551020E+001  0.65648918E+001 -0.21928002E+002
 -0.20000000E+001 -0.57551020E+001  0.67388281E+001 -0.22188902E+002
 -0.20000000E+001 -0.57551020E+001  0.69127644E+001 -0.22449803E+002
 -0.20000000E+001 -0.57551020E+001  0.70867007E+001 -0.22710705E+002
 -0.20000000E+001 -0.57551020E+001  0.72606370E+001 -0.22971608E+002
 -0.20000000E+001 -0.57551020E+001  0.74345733E+001 -0.23232512E+002
 -0.20000000E+001 -0.57551020E+001  0.76085096E+001 -0.23493416E+002
 -0.20000000E+001 -0.57551020E+001  0.77824459E+001 -0.23754320E+002
 -0.20000000E+001 -0.57551020E+001  0.79563822E+001 -0.24015224E+002
 -0.20000000E+001 -0.57551020E+001  0.81303185E+001 -0.24276128E+002
 -0.20000000E+001 -0.57551020E+001  0.83042548E+001 -0.24537033E+002
 -0.20000000E+001 -0.57551020E+001  0.84781911E+001 -0.24797937E+002
 -0.20000000E+001 -0.57551020E+001  0.86521274E+001 -0.25058842E+002
 -0.20000000E+001 -0.57551020E+001  0.88260637E+001 -0.25319747E+002
 -0.20000000E+001 -0.57551020E+001  0.90000000E+001 -0.25580652E+002

 -0.20000000E+001 -0.55102041E+001  0.47712125E+000 -0.17009670E+002
 -0.20000000E+001 -0.55102041E+001  0.65105756E+000 -0.16924985E+002
 -0.20000000E+001 -0.55102041E+001  0.82499386E+000 -0.16841399E+002
 -0.20000000E+001 -0.55102041E+001  0.99893016E+000 -0.16759424E+002
 -0.20000000E+001 -0.55102041E+001  0.11728665E+001 -0.16679798E+002
 -0.20000000E+001 -0.55102041E+001  0.13468028E+001 -0.16603578E+002
 -0.20000000E+001 -0.55102041E+001  0.15207391E+001 -0.16532266E+002
 -0.20000000E+001 -0.55102041E+001  0.16946754E+001 -0.16468016E+002
 -0.20000000E+001 -0.55102041E+001  0.18686117E+001 -0.16413936E+002
 -0.20000000E+001 -0.55102041E+001  0.20425480E+001 -0.16374541E+002
 -0.20000000E+001 -0.55102041E+001  0.22164843E+001 -0.16356252E+002
 -0.20000000E+001 -0.55102041E+001  0.23904206E+001 -0.16367477E+002
 -0.20000000E+001 -0.55102041E+001  0.25643569E+001 -0.16417349E+002
 -0.20000000E+001 -0.55102041E+001  0.27382932E+001 -0.16512526E+002
 -0.20000000E+001 -0.55102041E+001  0.29122295E+001 -0.16653583E+002
 -0.20000000E+001 -0.55102041E+001  0.30861658E+001 -0.16834331E+002
 -0.20000000E+001 -0.55102041E+001  0.32601021E+001 -0.17044870E+002
 -0.20000000E+001 -0.55102041E+001  0.34340384E+001 -0.17275434E+002
 -0.20000000E+001 -0.55102041E+001  0.36079747E+001 -0.17518482E+002
 -0.20000000E+001 -0.55102041E+001  0.37819110E+001 -0.17768961E+002
 -0.20000000E+001 -0.55102041E+001  0.39558473E+001 -0.18023761E+002
 -0.20000000E+001 -0.55102041E+001  0.41297836E+001 -0.18281055E+002
 -0.20000000E+001 -0.55102041E+001  0.43037199E+001 -0.18539794E+002
 -0.20000000E+001 -0.55102041E+001  0.44776562E+001 -0.18799380E+002
 -0.20000000E+001 -0.55102041E+001  0.46515925E+001 -0.19059470E+002
 -0.20000000E+001 -0.55102041E+001  0.48255288E+001 -0.19319864E+002
 -0.20000000E+001 -0.55102041E+001  0.49994651E+001 -0.19580444E+002
 -0.20000000E+001 -0.55102041E+001  0.51734014E+001 -0.19841141E+002
 -0.20000000E+001 -0.55102041E+001  0.53473377E+001 -0.20101912E+002
 -0.20000000E+001 -0.55102041E+001  0.55212740E+001 -0.20362729E+002
 -0.20000000E+001 -0.55102041E+001  0.56952103E+001 -0.20623576E+002
 -0.20000000E+001 -0.55102041E+001  0.58691466E+001 -0.20884443E+002
 -0.20000000E+001 -0.55102041E+001  0.60430829E+001 -0.21145323E+002
 -0.20000000E+001 -0.55102041E+001  0.62170192E+001 -0.21406211E+002
 -0.20000000E+001 -0.55102041E+001  0.63909555E+001 -0.21667105E+002
 -0.20000000E+001 -0.55102041E+001  0.65648918E+001 -0.21928002E+002
 -0.20000000E+001 -0.55102041E+001  0.67388281E+001 -0.22188902E+002
 -0.20000000E+001 -0.55102041E+001  0.69127644E+001 -0.22449803E+002
 -0.20000000E+001 -0.55102041E+001  0.70867007E+001 -0.22710705E+002
 -0.20000000E+001 -0.55102041E+001  0.72606370E+001 -0.22971608E+002
 -0.20000000E+001 -0.55102041E+001  0.74345733E+001 -0.23232512E+002
 -0.20000000E+001 -0.55102041E+001  0.76085096E+001 -0.23493416E+002
 -0.20000000E+001 -0.55102041E+001  0.77824459E+001 -0.23754320E+002
 -0.20000000E+001 -0.55102041E+001  0.79563822E+001 -0.24015224E+002
 -0.20000000E+001 -0.55102041E+001  0.81303185E+001 -0.24276128E+002
 -0.20000000E+001 -0.55102041E+001  0.83042548E+001 -0.24537033E+002
 -0.20000000E+001 -0.55102041E+001  0.84781911E+001 -0.24797938E+002
 -0.20000000E+001 -0.55102041E+001  0.86521274E+001 -0.25058842E+002
 -0.20000000E+001 -0.55102041E+001  0.88260637E+001 -0.25319748E+002
 -0.20000000E+001 -0.55102041E+001  0.90000000E+001 -0.25580654E+002

 -0.20000000E+001 -0.52653061E+001  0.47712125E+000 -0.17009670E+002
 -0.20000000E+001 -0.52653061E+001  0.65105756E+000 -0.16924985E+002
 -0.20000000E+001 -0.52653061E+001  0.82499386E+000 -0.16841399E+002
 -0.20000000E+001 -0.52653061E+001  0.99893016E+000 -0.16759424E+002
 -0.20000000E+001 -0.52653061E+001  0.11728665E+001 -0.16679798E+002
 -0.20000000E+001 -0.52653061E+001  0.13468028E+001 -0.16603578E+002
 -0.20000000E+001 -0.52653061E+001  0.15207391E+001 -0.16532266E+002
 -0.20000000E+001 -0.52653061E+001  0.16946754E+001 -0.16468016E+002
 -0.20000000E+001 -0.52653061E+001  0.18686117E+001 -0.16413936E+002
 -0.20000000E+001 -0.52653061E+001  0.20425480E+001 -0.16374541E+002
 -0.20000000E+001 -0.52653061E+001  0.22164843E+001 -0.16356252E+002
 -0.20000000E+001 -0.52653061E+001  0.23904206E+001 -0.16367477E+002
 -0.20000000E+001 -0.52653061E+001  0.25643569E+001 -0.16417349E+002
 -0.20000000E+001 -0.52653061E+001  0.27382932E+001 -0.16512526E+002
 -0.20000000E+001 -0.52653061E+001  0.29122295E+001 -0.16653583E+002
 -0.20000000E+001 -0.52653061E+001  0.30861658E+001 -0.16834331E+002
 -0.20000000E+001 -0.52653061E+001  0.32601021E+001 -0.17044870E+002
 -0.20000000E+001 -0.52653061E+001  0.34340384E+001 -0.17275434E+002
 -0.20000000E+001 -0.52653061E+001  0.36079747E+001 -0.17518482E+002
 -0.20000000E+001 -0.52653061E+001  0.37819110E+001 -0.17768961E+002
 -0.20000000E+001 -0.52653061E+001  0.39558473E+001 -0.18023761E+002
 -0.20000000E+001 -0.52653061E+001  0.41297836E+001 -0.18281055E+002
 -0.20000000E+001 -0.52653061E+001  0.43037199E+001 -0.18539794E+002
 -0.20000000E+001 -0.52653061E+001  0.44776562E+001 -0.18799380E+002
 -0.20000000E+001 -0.52653061E+001  0.46515925E+001 -0.19059470E+002
 -0.20000000E+001 -0.52653061E+001  0.48255288E+001 -0.19319864E+002
 -0.20000000E+001 -0.52653061E+001  0.49994651E+001 -0.19580444E+002
 -0.20000000E+001 -0.52653061E+001  0.51734014E+001 -0.19841141E+002
 -0.20000000E+001 -0.52653061E+001  0.53473377E+001 -0.20101912E+002
 -0.20000000E+001 -0.52653061E+001  0.55212740E+001 -0.20362729E+002
 -0.20000000E+001 -0.52653061E+001  0.56952103E+001 -0.20623576E+002
 -0.20000000E+001 -0.52653061E+001  0.58691466E+001 -0.20884443E+002
 -0.20000000E+001 -0.52653061E+001  0.60430829E+001 -0.21145323E+002
 -0.20000000E+001 -0.52653061E+001  0.62170192E+001 -0.21406211E+002
 -0.20000000E+001 -0.52653061E+001  0.63909555E+001 -0.21667105E+002
 -0.20000000E+001 -0.52653061E+001  0.65648918E+001 -0.21928002E+002
 -0.20000000E+001 -0.52653061E+001  0.67388281E+001 -0.22188902E+002
 -0.20000000E+001 -0.52653061E+001  0.69127644E+001 -0.22449803E+002
 -0.20000000E+001 -0.52653061E+001  0.70867007E+001 -0.22710705E+002
 -0.20000000E+001 -0.52653061E+001  0.72606370E+001 -0.22971608E+002
 -0.20000000E+001 -0.52653061E+001  0.74345733E+001 -0.23232512E+002
 -0.20000000E+001 -0.52653061E+001  0.76085096E+001 -0.23493416E+002
 -0.20000000E+001 -0.52653061E+001  0.77824459E+001 -0.23754320E+002
 -0.20000000E+001 -0.52653061E+001  0.79563822E+001 -0.24015224E+002
 -0.20000000E+001 -0.52653061E+001  0.81303185E+001 -0.24276129E+002
 -0.20000000E+001 -0.52653061E+001  0.83042548E+001 -0.24537033E+002
 -0.20000000E+001 -0.52653061E+001  0.84781911E+001 -0.24797938E+002
 -0.20000000E+001 -0.52653061E+001  0.86521274E+001 -0.25058843E+002
 -0.20000000E+001 -0.52653061E+001  0.88260637E+001 -0.25319750E+002
 -0.20000000E+001 -0.52653061E+001  0.90000000E+001 -0.25580657E+002

 -0.20000000E+001 -0.50204082E+001  0.47712125E+000 -0.17009670E+002
 -0.20000000E+001 -0.50204082E+001  0.65105756E+000 -0.16924985E+002
 -0.20000000E+001 -0.50204082E+001  0.82499386E+000 -0.16841399E+002
 -0.20000000E+001 -0.50204082E+001  0.99893016E+000 -0.16759424E+002
 -0.20000000E+001 -0.50204082E+001  0.11728665E+001 -0.16679798E+002
 -0.20000000E+001 -0.50204082E+001  0.13468028E+001 -0.16603578E+002
 -0.20000000E+001 -0.50204082E+001  0.15207391E+001 -0.16532266E+002
 -0.20000000E+001 -0.50204082E+001  0.16946754E+001 -0.16468016E+002
 -0.20000000E+001 -0.50204082E+001  0.18686117E+001 -0.16413936E+002
 -0.20000000E+001 -0.50204082E+001  0.20425480E+001 -0.16374541E+002
 -0.20000000E+001 -0.50204082E+001  0.22164843E+001 -0.16356252E+002
 -0.20000000E+001 -0.50204082E+001  0.23904206E+001 -0.16367477E+002
 -0.20000000E+001 -0.50204082E+001  0.25643569E+001 -0.16417349E+002
 -0.20000000E+001 -0.50204082E+001  0.27382932E+001 -0.16512526E+002
 -0.20000000E+001 -0.50204082E+001  0.29122295E+001 -0.16653583E+002
 -0.20000000E+001 -0.50204082E+001  0.30861658E+001 -0.16834331E+002
 -0.20000000E+001 -0.50204082E+001  0.32601021E+001 -0.17044870E+002
 -0.20000000E+001 -0.50204082E+001  0.34340384E+001 -0.17275434E+002
 -0.20000000E+001 -0.50204082E+001  0.36079747E+001 -0.17518482E+002
 -0.20000000E+001 -0.50204082E+001  0.37819110E+001 -0.17768961E+002
 -0.20000000E+001 -0.50204082E+001  0.39558473E+001 -0.18023761E+002
 -0.20000000E+001 -0.50204082E+001  0.41297836E+001 -0.18281055E+002
 -0.20000000E+001 -0.50204082E+001  0.43037199E+001 -0.18539794E+002
 -0.20000000E+001 -0.50204082E+001  0.44776562E+001 -0.18799380E+002
 -0.20000000E+001 -0.50204082E+001  0.46515925E+001 -0.19059470E+002
 -0.20000000E+001 -0.50204082E+001  0.48255288E+001 -0.19319864E+002
 -0.20000000E+001 -0.50204082E+001  0.49994651E+001 -0.19580444E+002
 -0.20000000E+001 -0.50204082E+001  0.51734014E+001 -0.19841141E+002
 -0.20000000E+001 -0.50204082E+001  0.53473377E+001 -0.20101912E+002
 -0.20000000E+001 -0.50204082E+001  0.55212740E+001 -0.20362729E+002
 -0.20000000E+001 -0.50204082E+001  0.56952103E+001 -0.20623576E+002
 -0.20000000E+001 -0.50204082E+001  0.58691466E+001 -0.20884443E+002
 -0.20000000E+001 -0.50204082E+001  0.60430829E+001 -0.21145323E+002
 -0.20000000E+001 -0.50204082E+001  0.62170192E+001 -0.21406211E+002
 -0.20000000E+001 -0.50204082E+001  0.63909555E+001 -0.21667105E+002
 -0.20000000E+001 -0.50204082E+001  0.65648918E+001 -0.21928002E+002
 -0.20000000E+001 -0.50204082E+001  0.67388281E+001 -0.22188902E+002
 -0.20000000E+001 -0.50204082E+001  0.69127644E+001 -0.22449803E+002
 -0.20000000E+001 -0.50204082E+001  0.70867007E+001 -0.22710705E+002
 -0.20000000E+001 -0.50204082E+001  0.72606370E+001 -0.22971608E+002
 -0.20000000E+001 -0.50204082E+001  0.74345733E+001 -0.23232512E+002
 -0.20000000E+001 -0.50204082E+001  0.76085096E+001 -0.23493416E+002
 -0.20000000E+001 -0.50204082E+001  0.77824459E+001 -0.23754320E+002
 -0.20000000E+001 -0.50204082E+001  0.79563822E+001 -0.24015224E+002
 -0.20000000E+001 -0.50204082E+001  0.81303185E+001 -0.24276129E+002
 -0.20000000E+001 -0.50204082E+001  0.83042548E+001 -0.24537034E+002
 -0.20000000E+001 -0.50204082E+001  0.84781911E+001 -0.24797939E+002
 -0.20000000E+001 -0.50204082E+001  0.86521274E+001 -0.25058845E+002
 -0.20000000E+001 -0.50204082E+001  0.88260637E+001 -0.25319753E+002
 -0.20000000E+001 -0.50204082E+001  0.90000000E+001 -0.25580663E+002

 -0.20000000E+001 -0.47755102E+001  0.47712125E+000 -0.17009670E+002
 -0.20000000E+001 -0.47755102E+001  0.65105756E+000 -0.16924985E+002
 -0.20000000E+001 -0.47755102E+001  0.82499386E+000 -0.16841399E+002
 -0.20000000E+001 -0.47755102E+001  0.99893016E+000 -0.16759424E+002
 -0.20000000E+001 -0.47755102E+001  0.11728665E+001 -0.16679798E+002
 -0.20000000E+001 -0.47755102E+001  0.13468028E+001 -0.16603578E+002
 -0.20000000E+001 -0.47755102E+001  0.15207391E+001 -0.16532266E+002
 -0.20000000E+001 -0.47755102E+001  0.16946754E+001 -0.16468016E+002
 -0.20000000E+001 -0.47755102E+001  0.18686117E+001 -0.16413936E+002
 -0.20000000E+001 -0.47755102E+001  0.20425480E+001 -0.16374541E+002
 -0.20000000E+001 -0.47755102E+001  0.22164843E+001 -0.16356252E+002
 -0.20000000E+001 -0.47755102E+001  0.23904206E+001 -0.16367477E+002
 -0.20000000E+001 -0.47755102E+001  0.25643569E+001 -0.16417349E+002
 -0.20000000E+001 -0.47755102E+001  0.27382932E+001 -0.16512526E+002
 -0.20000000E+001 -0.47755102E+001  0.29122295E+001 -0.16653583E+002
 -0.20000000E+001 -0.47755102E+001  0.30861658E+001 -0.16834331E+002
 -0.20000000E+001 -0.47755102E+001  0.32601021E+001 -0.17044870E+002
 -0.20000000E+001 -0.47755102E+001  0.34340384E+001 -0.17275434E+002
 -0.20000000E+001 -0.47755102E+001  0.36079747E+001 -0.17518482E+002
 -0.20000000E+001 -0.47755102E+001  0.37819110E+001 -0.17768961E+002
 -0.20000000E+001 -0.47755102E+001  0.39558473E+001 -0.18023761E+002
 -0.20000000E+001 -0.47755102E+001  0.41297836E+001 -0.18281055E+002
 -0.20000000E+001 -0.47755102E+001  0.43037199E+001 -0.18539794E+002
 -0.20000000E+001 -0.47755102E+001  0.44776562E+001 -0.18799380E+002
 -0.20000000E+001 -0.47755102E+001  0.46515925E+001 -0.19059470E+002
 -0.20000000E+001 -0.47755102E+001  0.48255288E+001 -0.19319864E+002
 -0.20000000E+001 -0.47755102E+001  0.49994651E+001 -0.19580444E+002
 -0.20000000E+001 -0.47755102E+001  0.51734014E+001 -0.19841141E+002
 -0.20000000E+001 -0.47755102E+001  0.53473377E+001 -0.20101912E+002
 -0.20000000E+001 -0.47755102E+001  0.55212740E+001 -0.20362729E+002
 -0.20000000E+001 -0.47755102E+001  0.56952103E+001 -0.20623576E+002
 -0.20000000E+001 -0.47755102E+001  0.58691466E+001 -0.20884443E+002
 -0.20000000E+001 -0.47755102E+001  0.60430829E+001 -0.21145323E+002
 -0.20000000E+001 -0.47755102E+001  0.62170192E+001 -0.21406211E+002
 -0.20000000E+001 -0.47755102E+001  0.63909555E+001 -0.21667105E+002
 -0.20000000E+001 -0.47755102E+001  0.65648918E+001 -0.21928002E+002
 -0.20000000E+001 -0.47755102E+001  0.67388281E+001 -0.22188902E+002
 -0.20000000E+001 -0.47755102E+001  0.69127644E+001 -0.22449803E+002
 -0.20000000E+001 -0.47755102E+001  0.70867007E+001 -0.22710705E+002
 -0.20000000E+001 -0.47755102E+001  0.72606370E+001 -0.22971608E+002
 -0.20000000E+001 -0.47755102E+001  0.74345733E+001 -0.23232512E+002
 -0.20000000E+001 -0.47755102E+001  0.76085096E+001 -0.23493416E+002
 -0.20000000E+001 -0.47755102E+001  0.77824459E+001 -0.23754320E+002
 -0.20000000E+001 -0.47755102E+001  0.79563822E+001 -0.24015225E+002
 -0.20000000E+001 -0.47755102E+001  0.81303185E+001 -0.24276129E+002
 -0.20000000E+001 -0.47755102E+001  0.83042548E+001 -0.24537034E+002
 -0.20000000E+001 -0.47755102E+001  0.84781911E+001 -0.24797941E+002
 -0.20000000E+001 -0.47755102E+001  0.86521274E+001 -0.25058848E+002
 -0.20000000E+001 -0.47755102E+001  0.88260637E+001 -0.25319758E+002
 -0.20000000E+001 -0.47755102E+001  0.90000000E+001 -0.25580672E+002

 -0.20000000E+001 -0.45306122E+001  0.47712125E+000 -0.17009670E+002
 -0.20000000E+001 -0.45306122E+001  0.65105756E+000 -0.16924985E+002
 -0.20000000E+001 -0.45306122E+001  0.82499386E+000 -0.16841399E+002
 -0.20000000E+001 -0.45306122E+001  0.99893016E+000 -0.16759424E+002
 -0.20000000E+001 -0.45306122E+001  0.11728665E+001 -0.16679798E+002
 -0.20000000E+001 -0.45306122E+001  0.13468028E+001 -0.16603578E+002
 -0.20000000E+001 -0.45306122E+001  0.15207391E+001 -0.16532266E+002
 -0.20000000E+001 -0.45306122E+001  0.16946754E+001 -0.16468016E+002
 -0.20000000E+001 -0.45306122E+001  0.18686117E+001 -0.16413936E+002
 -0.20000000E+001 -0.45306122E+001  0.20425480E+001 -0.16374541E+002
 -0.20000000E+001 -0.45306122E+001  0.22164843E+001 -0.16356252E+002
 -0.20000000E+001 -0.45306122E+001  0.23904206E+001 -0.16367477E+002
 -0.20000000E+001 -0.45306122E+001  0.25643569E+001 -0.16417349E+002
 -0.20000000E+001 -0.45306122E+001  0.27382932E+001 -0.16512526E+002
 -0.20000000E+001 -0.45306122E+001  0.29122295E+001 -0.16653583E+002
 -0.20000000E+001 -0.45306122E+001  0.30861658E+001 -0.16834331E+002
 -0.20000000E+001 -0.45306122E+001  0.32601021E+001 -0.17044870E+002
 -0.20000000E+001 -0.45306122E+001  0.34340384E+001 -0.17275434E+002
 -0.20000000E+001 -0.45306122E+001  0.36079747E+001 -0.17518482E+002
 -0.20000000E+001 -0.45306122E+001  0.37819110E+001 -0.17768961E+002
 -0.20000000E+001 -0.45306122E+001  0.39558473E+001 -0.18023761E+002
 -0.20000000E+001 -0.45306122E+001  0.41297836E+001 -0.18281055E+002
 -0.20000000E+001 -0.45306122E+001  0.43037199E+001 -0.18539794E+002
 -0.20000000E+001 -0.45306122E+001  0.44776562E+001 -0.18799380E+002
 -0.20000000E+001 -0.45306122E+001  0.46515925E+001 -0.19059470E+002
 -0.20000000E+001 -0.45306122E+001  0.48255288E+001 -0.19319864E+002
 -0.20000000E+001 -0.45306122E+001  0.49994651E+001 -0.19580444E+002
 -0.20000000E+001 -0.45306122E+001  0.51734014E+001 -0.19841141E+002
 -0.20000000E+001 -0.45306122E+001  0.53473377E+001 -0.20101912E+002
 -0.20000000E+001 -0.45306122E+001  0.55212740E+001 -0.20362729E+002
 -0.20000000E+001 -0.45306122E+001  0.56952103E+001 -0.20623576E+002
 -0.20000000E+001 -0.45306122E+001  0.58691466E+001 -0.20884443E+002
 -0.20000000E+001 -0.45306122E+001  0.60430829E+001 -0.21145323E+002
 -0.20000000E+001 -0.45306122E+001  0.62170192E+001 -0.21406211E+002
 -0.20000000E+001 -0.45306122E+001  0.63909555E+001 -0.21667105E+002
 -0.20000000E+001 -0.45306122E+001  0.65648918E+001 -0.21928002E+002
 -0.20000000E+001 -0.45306122E+001  0.67388281E+001 -0.22188902E+002
 -0.20000000E+001 -0.45306122E+001  0.69127644E+001 -0.22449803E+002
 -0.20000000E+001 -0.45306122E+001  0.70867007E+001 -0.22710705E+002
 -0.20000000E+001 -0.45306122E+001  0.72606370E+001 -0.22971608E+002
 -0.20000000E+001 -0.45306122E+001  0.74345733E+001 -0.23232512E+002
 -0.20000000E+001 -0.45306122E+001  0.76085096E+001 -0.23493416E+002
 -0.20000000E+001 -0.45306122E+001  0.77824459E+001 -0.23754320E+002
 -0.20000000E+001 -0.45306122E+001  0.79563822E+001 -0.24015225E+002
 -0.20000000E+001 -0.45306122E+001  0.81303185E+001 -0.24276130E+002
 -0.20000000E+001 -0.45306122E+001  0.83042548E+001 -0.24537036E+002
 -0.20000000E+001 -0.45306122E+001  0.84781911E+001 -0.24797943E+002
 -0.20000000E+001 -0.45306122E+001  0.86521274E+001 -0.25058853E+002
 -0.20000000E+001 -0.45306122E+001  0.88260637E+001 -0.25319767E+002
