  CHEM COMPR PHOTO ENTHALPIC PHOTOAV CR DUST XRAY VISC CUSTOM ZCIE                      
  0.21591074E-005  0.26643385E-006  0.10000000E+003  0.90907228E-028  0.00000000E+000  0.11891646E-019  0.00000000E+000  0.23443600E-024  0.12302410E-025  0.38144044E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.23631426E-005  0.29161180E-006  0.10000000E+003  0.90913983E-028  0.00000000E+000  0.11890251E-019  0.00000000E+000  0.23445339E-024  0.12302533E-025  0.38144047E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.25864591E-005  0.31916905E-006  0.10000000E+003  0.90921855E-028  0.00000000E+000  0.11888720E-019  0.00000000E+000  0.23447631E-024  0.12302648E-025  0.38144021E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.28308790E-005  0.34933046E-006  0.10000000E+003  0.90930453E-028  0.00000000E+000  0.11887045E-019  0.00000000E+000  0.23450125E-024  0.12302780E-025  0.38144031E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.30983965E-005  0.38234212E-006  0.10000000E+003  0.90939517E-028  0.00000000E+000  0.11885217E-019  0.00000000E+000  0.23452556E-024  0.12302935E-025  0.38144026E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.33911943E-005  0.41847338E-006  0.10000000E+003  0.90949467E-028  0.00000000E+000  0.11883215E-019  0.00000000E+000  0.23455257E-024  0.12303100E-025  0.38144013E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.37116615E-005  0.45801903E-006  0.10000000E+003  0.90960387E-028  0.00000000E+000  0.11881016E-019  0.00000000E+000  0.23458308E-024  0.12303272E-025  0.38143985E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.40624128E-005  0.50130173E-006  0.10000000E+003  0.90972535E-028  0.00000000E+000  0.11878611E-019  0.00000000E+000  0.23461763E-024  0.12303463E-025  0.38143990E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.44463099E-005  0.54867465E-006  0.10000000E+003  0.90985451E-028  0.00000000E+000  0.11875989E-019  0.00000000E+000  0.23465206E-024  0.12303673E-025  0.38143898E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.48664853E-005  0.60052429E-006  0.10000000E+003  0.91000117E-028  0.00000000E+000  0.11873107E-019  0.00000000E+000  0.23469459E-024  0.12303895E-025  0.38143898E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.53263672E-005  0.65727372E-006  0.10000000E+003  0.91016001E-028  0.00000000E+000  0.11869957E-019  0.00000000E+000  0.23473964E-024  0.12304145E-025  0.38143906E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.58297079E-005  0.71938595E-006  0.10000000E+003  0.91032706E-028  0.00000000E+000  0.11866530E-019  0.00000000E+000  0.23478239E-024  0.12304446E-025  0.38143877E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.63806141E-005  0.78736778E-006  0.10000000E+003  0.91051685E-028  0.00000000E+000  0.11862749E-019  0.00000000E+000  0.23483676E-024  0.12304733E-025  0.38143842E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.69835808E-005  0.86177388E-006  0.10000000E+003  0.91073309E-028  0.00000000E+000  0.11858619E-019  0.00000000E+000  0.23490180E-024  0.12305036E-025  0.38143837E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.76435278E-005  0.94321133E-006  0.10000000E+003  0.91095046E-028  0.00000000E+000  0.11854117E-019  0.00000000E+000  0.23495773E-024  0.12305424E-025  0.38143805E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.83658397E-005  0.10323446E-005  0.10000000E+003  0.91120227E-028  0.00000000E+000  0.11849176E-019  0.00000000E+000  0.23503015E-024  0.12305805E-025  0.38143788E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.91564098E-005  0.11299010E-005  0.10000000E+003  0.91147562E-028  0.00000000E+000  0.11843767E-019  0.00000000E+000  0.23510821E-024  0.12306215E-025  0.38143708E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.10021689E-004  0.12366764E-005  0.10000000E+003  0.91176976E-028  0.00000000E+000  0.11837862E-019  0.00000000E+000  0.23518897E-024  0.12306692E-025  0.38143671E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.10968736E-004  0.13535421E-005  0.10000000E+003  0.91209850E-028  0.00000000E+000  0.11831395E-019  0.00000000E+000  0.23528280E-024  0.12307191E-025  0.38143618E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.12005280E-004  0.14814515E-005  0.10000000E+003  0.91244369E-028  0.00000000E+000  0.11824333E-019  0.00000000E+000  0.23537399E-024  0.12307784E-025  0.38143589E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
  0.13139776E-004  0.16214484E-005  0.10000000E+003  0.91283157E-028  0.00000000E+000  0.11816601E-019  0.00000000E+000  0.23548155E-024  0.12308398E-025  0.38143518E-023  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
