1.00000E+04 6.553E-03
9.77237E+03 6.815E-03
9.54993E+03 7.086E-03
9.33254E+03 7.368E-03
9.12011E+03 7.660E-03
8.91251E+03 7.961E-03
8.70964E+03 8.273E-03
8.51138E+03 8.596E-03
8.31764E+03 8.933E-03
8.12831E+03 9.282E-03
7.94328E+03 9.645E-03
7.76247E+03 1.002E-02
7.58578E+03 1.041E-02
7.41310E+03 1.082E-02
7.24436E+03 1.124E-02
7.07946E+03 1.168E-02
6.91831E+03 1.214E-02
6.76083E+03 1.261E-02
6.60693E+03 1.311E-02
6.45654E+03 1.362E-02
6.30957E+03 1.415E-02
6.16595E+03 1.470E-02
6.02560E+03 1.528E-02
5.88844E+03 1.587E-02
5.75440E+03 1.649E-02
5.62341E+03 1.714E-02
5.49541E+03 1.781E-02
5.37032E+03 1.850E-02
5.24807E+03 1.923E-02
5.12861E+03 1.998E-02
5.01187E+03 2.076E-02
4.89779E+03 2.157E-02
4.78630E+03 2.241E-02
4.67735E+03 2.329E-02
4.57088E+03 2.420E-02
4.46684E+03 2.514E-02
4.36516E+03 2.612E-02
4.26580E+03 2.714E-02
4.16869E+03 2.820E-02
4.07380E+03 2.931E-02
3.98107E+03 3.045E-02
3.89045E+03 3.163E-02
3.80189E+03 3.287E-02
3.71535E+03 3.414E-02
3.63078E+03 3.547E-02
3.54813E+03 3.685E-02
3.46737E+03 3.829E-02
3.38844E+03 3.978E-02
3.31131E+03 4.133E-02
3.23594E+03 4.294E-02
3.16228E+03 4.461E-02
3.09030E+03 4.634E-02
3.01995E+03 4.814E-02
2.95121E+03 5.001E-02
2.88403E+03 5.195E-02
2.81838E+03 5.396E-02
2.75423E+03 5.606E-02
2.69153E+03 5.823E-02
2.63027E+03 6.049E-02
2.57040E+03 6.283E-02
2.51189E+03 6.526E-02
2.45471E+03 6.778E-02
2.39883E+03 7.039E-02
2.34423E+03 7.310E-02
2.29087E+03 7.591E-02
2.23872E+03 7.883E-02
2.18776E+03 8.187E-02
2.13796E+03 8.502E-02
2.08930E+03 8.829E-02
2.04174E+03 9.169E-02
1.99526E+03 9.521E-02
1.94984E+03 9.887E-02
1.90546E+03 1.027E-01
1.86209E+03 1.066E-01
1.81970E+03 1.107E-01
1.77828E+03 1.149E-01
1.73780E+03 1.193E-01
1.69824E+03 1.239E-01
1.65959E+03 1.287E-01
1.62181E+03 1.336E-01
1.58489E+03 1.387E-01
1.54882E+03 1.440E-01
1.51356E+03 1.495E-01
1.47911E+03 1.552E-01
1.44544E+03 1.612E-01
1.41254E+03 1.674E-01
1.38038E+03 1.738E-01
1.34896E+03 1.804E-01
1.31826E+03 1.873E-01
1.28825E+03 1.944E-01
1.25893E+03 2.018E-01
1.23027E+03 2.096E-01
1.20226E+03 2.176E-01
1.17490E+03 2.259E-01
1.14815E+03 2.345E-01
1.12202E+03 2.434E-01
1.09648E+03 2.527E-01
1.07152E+03 2.623E-01
1.04713E+03 2.724E-01
1.02329E+03 2.828E-01
1.00000E+03 2.936E-01
9.77237E+02 3.048E-01
9.54993E+02 3.165E-01
9.33254E+02 3.286E-01
9.12011E+02 3.412E-01
8.91251E+02 3.542E-01
8.70964E+02 3.678E-01
8.51138E+02 3.818E-01
8.31764E+02 3.964E-01
8.12831E+02 4.115E-01
7.94328E+02 4.272E-01
7.76247E+02 4.435E-01
7.58578E+02 4.604E-01
7.41310E+02 4.781E-01
7.24436E+02 4.965E-01
7.07946E+02 5.157E-01
6.91831E+02 5.358E-01
6.76083E+02 5.568E-01
6.60693E+02 5.789E-01
6.45654E+02 6.019E-01
6.30957E+02 6.261E-01
6.16595E+02 6.515E-01
6.02560E+02 6.781E-01
5.88844E+02 7.059E-01
5.75440E+02 7.351E-01
5.62341E+02 7.658E-01
5.49541E+02 7.980E-01
5.37032E+02 8.318E-01
5.24807E+02 8.674E-01
5.12861E+02 9.048E-01
5.01187E+02 9.441E-01
4.89779E+02 9.854E-01
4.78630E+02 1.029E+00
4.67735E+02 1.075E+00
4.57088E+02 1.123E+00
4.46684E+02 1.174E+00
4.36516E+02 1.227E+00
4.26580E+02 1.283E+00
4.16869E+02 1.342E+00
4.07380E+02 1.405E+00
3.98107E+02 1.471E+00
3.89045E+02 1.541E+00
3.80189E+02 1.614E+00
3.71535E+02 1.692E+00
3.63078E+02 1.774E+00
3.54813E+02 1.861E+00
3.46737E+02 1.953E+00
3.38844E+02 2.050E+00
3.31131E+02 2.153E+00
3.23594E+02 2.262E+00
3.16228E+02 2.377E+00
3.09030E+02 2.499E+00
3.01995E+02 2.628E+00
2.95121E+02 2.764E+00
2.88403E+02 2.909E+00
2.81838E+02 3.063E+00
2.75423E+02 3.225E+00
2.69153E+02 3.399E+00
2.63027E+02 3.583E+00
2.57040E+02 3.778E+00
2.51189E+02 3.983E+00
2.45471E+02 4.187E+00
2.39883E+02 4.395E+00
2.34423E+02 4.604E+00
2.29087E+02 4.825E+00
2.23872E+02 5.056E+00
2.18776E+02 5.300E+00
2.13796E+02 5.556E+00
2.08930E+02 5.825E+00
2.04174E+02 6.108E+00
1.99526E+02 6.404E+00
1.94984E+02 6.716E+00
1.90546E+02 7.043E+00
1.86209E+02 7.388E+00
1.81970E+02 7.751E+00
1.77828E+02 8.133E+00
1.73780E+02 8.537E+00
1.69824E+02 8.963E+00
1.65959E+02 9.415E+00
1.62181E+02 9.895E+00
1.58489E+02 1.041E+01
1.54882E+02 1.096E+01
1.51356E+02 1.155E+01
1.47911E+02 1.219E+01
1.44544E+02 1.288E+01
1.41254E+02 1.361E+01
1.38038E+02 1.433E+01
1.34896E+02 1.499E+01
1.31826E+02 1.560E+01
1.28825E+02 1.623E+01
1.25893E+02 1.691E+01
1.23027E+02 1.765E+01
1.20226E+02 1.845E+01
1.17490E+02 1.931E+01
1.14815E+02 2.024E+01
1.12202E+02 2.123E+01
1.09648E+02 2.228E+01
1.07152E+02 2.339E+01
1.04713E+02 2.457E+01
1.02329E+02 2.582E+01
1.00000E+02 2.715E+01
9.77237E+01 2.855E+01
9.54993E+01 3.003E+01
9.33254E+01 3.160E+01
9.12011E+01 3.325E+01
8.91251E+01 3.499E+01
8.70964E+01 3.684E+01
8.51138E+01 3.881E+01
8.31764E+01 4.088E+01
8.12831E+01 4.308E+01
7.94328E+01 4.540E+01
7.76247E+01 4.785E+01
7.58578E+01 5.044E+01
7.41310E+01 5.318E+01
7.24436E+01 5.607E+01
7.07946E+01 5.911E+01
6.91831E+01 6.235E+01
6.76083E+01 6.578E+01
6.60693E+01 6.941E+01
6.45654E+01 7.323E+01
6.30957E+01 7.728E+01
6.16595E+01 8.157E+01
6.02560E+01 8.611E+01
5.88844E+01 9.091E+01
5.75440E+01 9.600E+01
5.62341E+01 1.014E+02
5.49541E+01 1.071E+02
5.37032E+01 1.132E+02
5.24807E+01 1.197E+02
5.12861E+01 1.265E+02
